# 0.00700324, 3.3995, 0.605417, 0.915817, 1.00726, 0.812046, 0.674875, 0.583945, 0.902212, 0.970441, 0.891836, 0.597608, 1.18441, 1.22492, 0.788054, 0.741528, 1.17737, 1.13907, 1.11075, 1.21386, 1.52913, 1.40282, 1.6005, 1.42476, 1.96278, 1.95585, 2.55944, 1.94285, 2.42698, 2.23795, 0.740942, 0.895003, 1.06575, 1.07473, 0.886983, 1.1123, 0.987937, 1.11804, 0.865784, 0.823951, 1.00592, 1.02486, 0.00113017, 0.654877, 0.000240548, 0.16058, 0.00235143, 0.521848, 0.00273078, 0.638271, 0.00197147, 0.285628, 0.00282145, 0.600664, 0.00195686, 0.45622, 0.00183458, 0.56029, 0.00278529, 0.571428, 0.0042411, 0.801312, 0.00548488, 0.780036, 0.00251498, 0.597348
-99.3646,0.955637,0.0872615,6,63,0,136.318,0.150302,2.92678,0.396243,0.750677,0.208615,-0.349419,-1.13836,-2.53823,-1.81479,-1.44629,-2.12963,-0.540887,-1.37845,-1.4093,1.7249,-0.510418,-0.179431,-1.78703,-3.69197,-1.06437,-0.540689,-0.242845,-0.682273,-2.26674,-0.658548,-0.482959,-0.701272,-3.86891,-3.61219,0.657579,-1.7488,-0.119047,0.139576,-0.836011,-1.95466,-0.0618917,0.0131539,-0.499461,-1.51967,-1.48827,-1.00835,-0.0562006,-0.0542492,0.254481,-0.0753621,2.186,-0.206751,-0.211028,-0.183011,-0.210638,-0.0159768,-0.0124973,-0.0169798,-0.168874,-0.272889,-0.219087,1.91852,1.63298,0.399126,1.85973,-2.27274,-2.56596,-5.01601,0.249808,0.262067,0.744156
-108.421,0.752386,0.0872615,6,127,0,136.038,0.267735,1.78312,-1.2329,0.50517,-0.468556,-1.05268,-1.63499,-2.06097,-3.8384,-2.18609,-1.66266,-1.45202,-2.53717,-1.84434,0.0379252,-0.289202,-2.71177,-2.74834,-3.33759,-0.243167,-1.26969,-0.0775985,0.37801,-2.09841,0.268902,-1.1921,-3.85867,-0.809703,-2.16273,-1.74969,-1.53267,1.04911,-0.910704,-1.3219,-1.44696,-1.58477,-1.23658,0.643075,-4.66748,-0.409501,-1.60871,-0.465156,-0.0836004,0.968124,-0.0610067,1.47616,-0.186276,-0.166058,-0.152511,-0.197564,-0.0609002,-0.124444,0.0109015,-0.212693,-0.23753,-0.29107,2.74727,1.43023,0.605091,1.45796,-1.62212,-3.7669,-5.6767,0.400409,0.747423,1.6504
-97.8377,0.933425,0.0872615,6,63,0,136.741,0.307558,-0.588316,-0.384064,0.347218,0.869348,-0.0846885,-0.839677,-3.09451,-2.1503,-1.4662,-1.74426,-1.1405,-0.309091,-0.165802,0.155024,-0.410785,-1.12393,-3.05875,-3.66066,-0.00563336,0.0472625,0.218272,0.22431,-1.08698,-0.0575978,-1.14917,-1.1416,-2.12992,-1.93287,-0.480595,-3.22308,0.0534319,0.225705,-0.426001,-2.54041,-0.184658,-0.199992,-2.24711,0.713369,-0.864802,-2.29426,0.316587,-0.0628477,0.402096,-0.0497816,1.5302,-0.164689,-0.188618,-0.0880591,-0.181525,-0.0787671,-0.0665544,-0.205582,-0.225024,-0.238511,-0.227013,1.62298,1.73398,-0.3075,1.91728,-1.93303,-2.35427,-2.78594,0.332095,-0.389416,1.42396
-105.444,0.882831,0.0872615,5,31,0,134.39,0.312098,0.0297989,0.24994,-0.745748,-0.787781,-0.111827,-2.09506,-2.47624,-2.94771,-3.09471,-1.01412,-0.353671,-1.07218,-1.0736,-0.131937,0.0547793,-2.07635,-3.37263,-3.26944,0.779571,-1.32001,-1.44924,-0.407979,0.365457,1.11845,-0.354001,-2.66994,-2.44772,-2.31882,-0.0677418,0.288512,-0.886436,-1.54394,0.257407,-1.62752,-0.0329241,-2.42958,-0.304212,-2.57202,2.09697,-1.04321,0.0959947,-0.0797456,0.934704,-0.0554521,1.19081,-0.177513,-0.183513,-0.108589,-0.2157,-0.0540086,-0.146534,-0.149287,-0.203357,-0.287843,-0.185651,1.17597,1.22239,0.0385078,1.83005,-3.14122,-2.57845,-1.9941,-0.134081,1.0599,-0.389404
-106.727,0.957399,0.0872615,6,63,0,142.844,0.369951,-2.20097,0.33796,-0.853873,-0.347697,1.092,-3.24557,-1.97211,-3.73471,-1.97517,0.326085,0.369997,-1.2374,0.351085,-0.587511,-0.271197,-2.38463,-4.78442,-6.07264,0.454811,-0.685252,-1.1829,1.27209,-1.78667,-0.0832018,0.758637,-1.43467,-2.3542,-2.66705,-2.44595,0.120416,0.887704,-0.636675,-0.335123,-0.539704,0.109146,-1.86031,-1.51413,-1.06869,0.15314,0.605821,-0.859401,-0.0897815,1.32123,-0.0536763,1.5326,-0.163947,-0.170298,-0.108717,-0.204084,-0.0473772,-0.149818,-0.203919,-0.224317,-0.315545,-0.165471,1.29521,1.39426,0.542798,1.71564,-2.83595,-1.04372,-2.68865,-0.628227,-0.282814,0.234977
-104.482,0.996039,0.0872615,6,63,0,145.943,0.234846,1.49559,-0.162143,1.95361,0.531554,-1.97514,-1.48789,-2.01474,-3.18956,0.415445,-2.84947,0.0391623,-2.04154,-0.297221,-0.195,0.525826,-2.08754,-2.14949,-4.13183,0.283144,-0.485539,-1.16702,-0.774193,0.724491,1.01955,-1.32973,-4.64943,-1.887,-2.01369,0.647467,-1.63213,1.47694,0.47746,0.670275,0.0435537,-0.347196,0.67329,-2.9682,-0.508303,-1.72377,-1.73549,0.0633407,-0.0751671,1.38317,-0.0500818,1.31652,-0.216925,-0.248475,-0.113526,-0.229591,-0.0488897,-0.0143175,-0.0691488,-0.299601,-0.194115,-0.204725,2.49396,1.66437,-0.491203,2.52479,-2.15352,-3.70631,-2.4401,-0.828451,-0.0180662,0.105312
-106.473,0.897436,0.0872615,6,63,0,135.63,0.224747,0.137943,0.70465,-0.572676,0.21027,1.54229,-3.39111,-3.43002,-4.63722,-1.41532,0.957259,0.52411,0.594075,1.01079,-0.375656,0.611873,-3.42949,-3.9275,-5.06772,0.228574,-0.32557,0.355263,2.00429,-0.644225,0.190553,0.963214,-0.895442,-4.04091,-5.10299,-1.43487,0.239061,0.0378592,0.261022,0.108997,0.16472,0.891687,-4.3451,-3.75433,-3.43004,1.1265,0.618925,-0.187188,-0.106225,2.29052,-0.0332043,1.45838,-0.284425,-0.175076,-0.149495,-0.228015,0.0445066,-0.0599516,-0.0661374,-0.178807,-0.263954,-0.219292,3.11061,1.87745,1.54167,1.85298,-2.59651,-1.42497,-3.46327,1.22657,0.556948,1.37416
-111.323,0.831917,0.0872615,6,127,0,137.014,0.222075,2.23005,-0.287724,2.39419,1.2273,-1.71525,-0.508535,-2.27408,-1.31669,0.740367,-2.21894,0.639385,-1.34448,-0.626378,1.69347,0.982135,0.105477,-1.64452,-3.72512,0.666856,-0.00813895,-0.663309,-0.0145265,1.07253,1.39001,-0.186679,-4.42284,-0.944312,-3.17706,1.31835,-0.692137,2.10821,2.17528,1.62924,0.811563,0.383757,-0.0446727,-2.02011,-0.983185,-1.07168,-0.941613,0.630778,-0.0734567,1.83157,-0.0626776,1.88747,-0.236255,-0.263495,-0.204998,-0.346254,-0.0749556,-0.0316657,-0.0520026,-0.277109,-0.304737,-0.272498,2.89827,1.81746,0.919634,3.8888,-2.88279,-4.06304,-3.02817,-0.665652,-0.00232406,0.685
-111.944,0.755229,0.0872615,6,63,0,153.345,0.163749,2.72306,0.319932,-0.48893,0.0593031,0.606181,-2.4385,-2.38075,-2.1658,-1.28027,0.028467,-0.278346,-0.108835,0.830273,-0.841797,0.422212,-2.85795,-3.73238,-2.84542,-1.01644,-0.95397,0.259589,1.00832,-2.14939,0.055824,0.0957627,0.760865,-2.49362,-2.60083,-2.06259,-0.85434,-0.624041,-1.55412,-0.0103184,-0.417137,0.122859,-3.26946,-1.99868,-3.34142,0.298899,-0.644833,-0.822894,-0.080649,0.853827,-0.0370783,1.50852,-0.236638,-0.393403,-0.152159,-0.308504,0.0199595,-0.0534723,-0.0384404,-0.161367,-0.296139,-0.288877,2.1907,4.03055,1.17987,2.98948,-2.49178,-1.41404,-3.38596,0.471054,0.197565,2.3243
-107.564,0.929693,0.0872615,6,63,0,141.174,0.201037,3.83266,-0.543257,1.46574,-0.501133,-1.44475,-0.41253,-2.53444,-3.80962,0.769757,-2.07843,0.381955,-1.97831,-0.83368,-0.235597,0.0316036,0.198954,-2.12503,-3.8998,0.761548,-0.802474,-2.31726,-1.02076,0.317342,0.255159,-1.01996,-4.58259,-2.00897,-2.74632,1.20958,-1.81744,0.85434,0.795528,0.562115,0.16475,-0.0914984,0.170039,-1.33788,-1.71905,-1.16932,-1.04114,0.0125194,-0.0622495,0.779187,-0.0290365,0.887681,-0.257836,-0.365416,-0.168488,-0.252724,-0.0603828,-0.0190465,-0.0571043,-0.283155,-0.275199,-0.223398,3.37086,3.03928,0.271066,2.43096,-2.14459,-2.7086,-1.65201,0.0993855,0.407099,-0.293087
-111.414,0.903041,0.0872615,5,31,0,149.526,0.142971,3.52985,-1.18007,-1.19544,0.917261,-0.312791,-2.41247,-2.63418,-0.73766,-1.90046,-0.304323,-0.643316,0.526346,0.855965,-1.92356,-0.356236,-1.79193,-3.6323,-3.29247,-0.865811,-0.056823,0.26559,1.56695,-1.66634,-0.86458,-0.175073,0.910321,-1.63795,-1.8306,-3.30101,0.374195,-0.551867,-1.31061,-1.53806,-1.03619,-0.391167,-2.51607,-0.982537,-0.80676,-0.333616,-1.52518,-0.292112,-0.0517976,0.322932,-0.0364409,0.867364,-0.304109,-0.175057,-0.132294,-0.214716,0.0567617,0.0175985,-0.0485754,-0.109403,-0.25426,-0.184232,3.68607,1.29942,0.511763,1.50017,-2.39353,-2.25092,-2.69502,-0.233345,0.600133,0.525994
-102.172,0.99925,0.0872615,6,63,0,139.468,0.143846,2.45857,-1.48718,-1.12505,-0.698528,-0.211366,-0.385187,-1.54457,-3.66916,0.195502,-1.93037,-0.11772,-1.27543,-1.81151,-1.08701,-0.858679,0.080318,-0.918103,-2.60057,0.0775353,-1.62939,-1.53847,0.177109,-1.20289,0.372679,-0.395782,-2.6245,-0.732647,-2.02952,-1.58291,-0.529764,0.160714,-2.41696,-0.0893627,0.849451,-1.13794,-0.0382524,-1.2587,-2.15929,-2.37619,-2.47482,-1.03893,-0.0523721,0.315875,-0.0327836,1.32663,-0.188393,-0.188256,-0.130408,-0.166239,-0.0664307,-0.0297871,-0.000612971,-0.15289,-0.25208,-0.211519,2.40356,2.2674,1.00191,0.867513,-2.40426,-2.49743,-3.02453,-1.01129,1.31795,1.24154
-95.8808,0.944631,0.0872615,6,63,0,129.494,0.248358,0.33324,0.595939,0.889289,0.0770813,-0.780162,-1.97463,-2.19303,-0.998859,-1.67549,-0.872012,0.144254,-1.1773,0.549906,-0.335391,0.833164,-2.778,-3.05124,-2.76317,-0.801936,0.500559,-0.182789,0.191467,-2.01378,0.108711,-1.47993,0.194368,-2.44082,-1.78657,-0.977133,-1.29264,-0.447985,1.59786,0.355286,-0.838611,0.786379,-2.49775,-0.339954,-0.251657,-0.269742,0.697865,0.157517,-0.054042,1.07215,-0.0629497,1.74403,-0.168606,-0.226687,-0.148095,-0.281733,0.0118058,-0.0470165,-0.101276,-0.13894,-0.228507,-0.160881,1.75492,2.37476,1.04404,3.07939,-3.36421,-4.19876,-2.82449,-0.357147,-1.06919,-0.216054
-99.2269,0.961568,0.0872615,6,127,0,129.042,0.0983455,1.76293,0.204194,0.573605,0.980808,0.139534,0.788221,-1.97427,-0.185802,1.31685,-0.239193,0.956027,-1.75377,0.176743,0.352821,0.783179,1.85393,-1.02613,-2.37181,1.91274,0.457887,-0.359791,1.40748,1.65338,1.24009,0.700716,-2.01726,-0.727244,0.659468,0.983203,1.2044,2.08431,-1.11461,0.368609,1.07389,-0.38008,1.02451,0.552248,1.17765,0.380551,-0.71136,0.128405,0.00668823,0.523993,-0.0549516,1.60929,-0.139467,-0.182364,-0.0974625,-0.22597,-0.0308761,-0.00564684,0.0151633,-0.288923,-0.178141,-0.182256,2.41395,1.65101,0.118225,1.86436,-2.47837,-2.50083,-4.47737,-0.224326,0.320032,0.376238
-109.69,0.708178,0.0872615,5,31,0,134.493,0.114294,0.758784,0.729125,0.560209,1.12029,-0.283184,-1.74761,-0.835127,-1.02313,0.766025,0.0643667,1.98031,0.393741,0.706349,1.09937,0.462554,-1.55711,-1.32646,0.145568,0.794269,-0.187852,0.310766,-0.0158557,-0.91029,1.01347,-1.41886,1.6391,0.166273,-1.12625,-2.30674,0.594235,1.57305,-0.672375,0.0337079,-0.489083,1.05572,0.268765,0.193135,-0.400155,1.33273,0.732289,1.31177,-0.00116913,0.666839,-0.0536556,1.32643,-0.194202,-0.127862,-0.118192,-0.255686,0.0641955,-0.0606504,-0.0619782,-0.22009,-0.121168,-0.192877,1.98455,0.724116,0.183554,3.55847,-2.85522,-1.54697,-2.27911,0.645434,-1.54187,-0.643673
-96.8393,1,0.0872615,5,31,0,134.107,0.139602,0.615915,-0.0327843,1.80683,1.1433,1.2998,-0.11737,-2.09958,-2.04092,0.321885,-0.388918,0.672989,-1.69094,0.549663,0.14593,-0.481712,0.00455913,-1.24842,-2.78502,1.20025,2.22265,1.35395,0.706996,1.18985,2.87009,1.31092,-0.874169,-1.75683,-0.776818,0.998766,0.121832,1.13057,1.60596,-0.686665,-0.349619,0.545805,-0.504556,0.421091,-0.267071,-0.856173,-0.718847,0.805547,-0.0410351,1.02948,-0.036702,1.03066,-0.167188,-0.23565,-0.127755,-0.235783,-0.0127403,-0.0432488,-0.0292999,-0.216415,-0.194624,-0.224058,2.86375,2.09,0.693542,2.13902,-3.03122,-2.30162,-3.43651,-0.553928,-1.6974,1.24486
-98.0935,0.951216,0.0872615,5,63,0,127.297,0.188564,2.6157,1.13729,0.105154,0.608013,-1.20547,-1.80254,-0.82143,-1.81102,-1.317,-0.757545,1.17071,0.679839,0.154465,0.382946,1.24112,-0.975663,-2.44716,-2.44007,-0.171679,-2.39752,-1.97924,1.43473,-1.80714,-1.56404,-1.41011,-0.947557,-0.480618,-2.29401,-0.260663,-1.14998,0.32543,0.210942,1.25077,1.80554,0.826453,-1.25974,-1.84672,-0.477324,0.963551,0.172204,0.30868,-0.0321172,0.670041,-0.0703665,1.94128,-0.286021,-0.24975,-0.197716,-0.222086,0.0209345,-0.0233004,-0.0616962,-0.249168,-0.216431,-0.233931,2.82793,2.35297,0.839657,1.59518,-3.06701,-3.07585,-3.70081,0.0727565,0.0147273,0.931252
-107.496,0.921583,0.0872615,6,63,0,137.892,0.219596,-0.62222,-2.15772,0.624819,0.702843,0.423146,-0.822578,-2.37619,-2.08832,0.158665,-0.428545,-0.0216001,-1.17203,1.31162,-0.641285,-1.6113,-0.975194,-1.80871,-2.46603,0.0669292,1.26621,-0.189658,0.579601,1.05266,1.62293,0.159819,-0.465955,-2.75821,-1.59898,-0.601538,1.19913,-0.0648279,0.0762391,-1.12362,-1.74086,-2.09819,-1.81596,-0.044454,-3.11682,-0.0565406,-1.80368,0.899447,-0.0390815,0.70023,-0.0269645,0.952191,-0.249824,-0.225886,-0.118699,-0.0886054,-0.0302591,-0.0376206,-0.0663105,-0.234036,-0.219806,-0.104779,4.62279,2.57787,0.986158,0.638898,-2.52535,-3.03238,-3.03161,0.959101,-0.140703,-0.676173
-96.1116,0.870705,0.0872615,5,31,0,135.139,0.231503,1.31116,-0.395905,-0.851479,-0.924152,-1.16017,-2.75246,-2.18424,-3.78463,0.273427,-1.33423,-0.512176,-1.43495,0.529992,-0.283811,-0.245455,-2.00611,-3.11739,-3.86535,-0.125781,-0.981386,-0.647671,2.41311,0.999081,-0.388642,-1.23563,-1.49678,-1.91028,-2.81819,0.0307882,-1.14478,1.44013,0.735364,-0.39678,0.0268763,-0.561971,-0.829924,-0.945429,-0.337755,-0.868828,-1.16971,1.60098,-0.0717703,0.885358,-0.0250473,0.848776,-0.232788,-0.218636,-0.113505,-0.193017,-0.0483619,-0.0747228,-0.0930683,-0.187557,-0.277065,-0.189745,2.77926,1.84241,0.702752,1.5965,-1.3967,-0.67198,-2.22635,-0.21599,1.13677,0.050702
-99.4256,0.946355,0.0872615,6,63,0,137.154,0.13504,1.49917,-0.0523948,2.00287,0.726137,-0.488927,-1.77684,-1.34895,-2.0942,-1.14335,0.514199,0.871276,-2.01188,-1.28559,-0.564053,-0.538404,-0.259631,-0.84636,-2.24055,-0.92346,0.735008,-0.293251,-2.50396,-0.642908,0.0624395,0.421357,0.0224727,-0.962806,-0.952872,-1.17721,0.216978,1.11501,-1.49972,0.657382,-0.974433,-0.265994,-1.0538,-1.25549,1.72645,-0.864398,-1.36761,-2.34383,-0.0275613,0.0780985,-0.0682043,1.47293,-0.092574,-0.16401,-0.0832704,-0.211553,0.0341713,-0.0251099,-0.0754263,-0.147426,-0.170554,-0.132027,1.21208,1.24425,-0.16213,2.19014,-2.78848,-4.1281,-3.53966,0.61872,-1.83547,-0.227133
-99.7901,0.923315,0.0872615,6,63,0,133.341,0.307025,0.205036,-0.461503,1.06554,0.444788,-1.12571,-0.786464,-2.79728,-2.14146,-0.420263,-1.61058,0.884577,-2.74039,0.361349,-1.53798,0.824432,-1.79418,-3.0393,-2.89612,-0.305812,-1.14637,-1.22151,0.959618,-0.547965,0.209523,-1.74198,-3.58892,-0.927145,-2.61551,0.0736111,-0.935603,-0.558276,-1.20602,-1.89637,-1.13286,-0.331639,-0.023007,-1.15837,-4.29975,-0.723668,0.109844,1.41985,-0.0722297,0.918923,-0.0191381,0.759972,-0.170559,-0.246428,-0.0868577,-0.231577,-0.102192,-0.0844309,-0.143964,-0.178685,-0.211583,-0.175092,2.61864,1.87103,-0.379317,1.55389,-2.08633,-3.20656,-2.81628,-0.76769,-0.704048,0.261951
-98.7507,0.480761,0.0872615,6,63,0,144.316,0.142992,1.91399,0.365748,0.471174,0.0917217,-0.114315,-2.11922,-1.63346,-2.14718,-0.512576,-0.516759,-0.654833,-0.256126,-0.766266,0.400346,-0.545448,-0.94884,-1.90132,-2.55747,-0.404201,-0.169632,0.271277,-0.773298,-0.582015,-0.240561,-0.0939198,0.103052,-3.13135,-2.92511,-0.908058,-1.00418,1.55239,0.697461,1.09115,0.247438,-0.280974,-2.05937,-1.5348,-1.06958,-0.851238,-1.96143,-1.9912,-0.0408753,0.600373,-0.0463863,2.03405,-0.194461,-0.21018,-0.183919,-0.224022,0.00810241,-0.0395484,-0.0761971,-0.233174,-0.174189,-0.283845,1.5762,1.9715,1.49419,2.07214,-2.43789,-1.85897,-2.43953,0.463465,-0.741935,1.54352
-95.0502,0.999727,0.0872615,6,127,0,127.232,0.368393,0.0822981,0.596928,1.12288,-0.0980502,0.563032,-3.70892,-3.45914,-5.33998,0.125046,-0.3969,0.210009,0.149828,-0.788269,0.64318,-0.155268,-2.24343,-4.65147,-4.58826,-1.66935,-0.507223,-1.30237,-0.356589,0.42942,0.325227,0.75163,-1.48904,-5.7615,-4.58691,0.44248,-0.922217,0.590264,0.313623,1.41342,-0.237729,-1.23752,-2.87391,-1.72651,-3.60068,-1.54411,-2.42321,-0.52442,-0.114173,2.30394,-0.065784,1.48336,-0.242361,-0.26085,-0.165984,-0.243808,-0.0851082,-0.0955985,-0.148126,-0.259108,-0.327319,-0.20972,2.24062,1.91954,0.366136,1.58768,-2.22661,-2.32487,-2.78155,0.0857226,0.300913,-0.333222
-102.137,0.988215,0.0872615,6,127,0,128.11,0.247735,0.222569,1.19006,-0.0546215,0.789576,-1.82866,-0.961122,-3.48829,-3.16765,-1.85728,-1.95442,-0.8232,-2.78509,1.24126,-1.49096,0.653553,-2.70014,-3.81398,-5.90472,-0.0241672,-1.36003,-0.386122,1.00016,-0.693931,-0.275721,-1.12612,-3.96701,-1.28749,-3.09507,-1.0384,-0.153474,0.480154,-1.97809,-0.37807,-0.531367,0.923798,-2.10809,-2.66233,-2.25962,0.126208,0.0581229,0.107325,-0.0893511,0.723215,-0.0397251,1.13532,-0.136552,-0.223654,-0.179821,-0.226113,-0.0053191,-0.0103029,-0.0889651,-0.131466,-0.15201,-0.157389,1.65438,2.20491,1.87095,2.43468,-3.17076,-3.64676,-2.84475,-0.502481,0.29986,0.53565
-95.4285,0.973981,0.0872615,6,63,0,133.854,0.219359,2.33275,-0.710931,0.244729,-0.0581326,-0.1625,-3.32762,-2.12174,-3.94562,-0.040094,-0.832366,-0.163497,-1.13681,-1.1808,-0.18734,-0.453068,-0.231694,-3.00186,-2.39127,-0.544917,-0.78315,-1.26365,0.246934,0.187502,-0.0501577,-0.735753,0.040859,-4.30771,-3.71769,0.516884,-1.09609,-0.0718114,0.827234,0.235914,-0.508822,-1.40368,-0.761374,-1.64416,-4.1967,-1.28138,-0.375027,0.491727,-0.0758285,0.585914,-0.053903,1.45688,-0.221963,-0.204285,-0.124262,-0.216735,-0.0517616,-0.0499665,-0.0488443,-0.244647,-0.203253,-0.192776,2.59946,1.67275,0.0578993,1.16503,-1.81052,-1.63363,-2.71286,0.00159302,-0.920862,0.278894
-110.424,0.929448,0.0872615,5,31,0,132.91,0.267396,-2.24448,1.13381,-0.124718,1.2003,0.043637,-0.568861,-3.67445,-3.91201,-1.53661,-0.412456,0.428582,-0.859897,2.49588,0.238468,0.0168401,-3.56407,-4.01898,-6.61355,0.548236,-0.0154083,-0.0914149,1.12546,-0.196764,1.09654,0.137218,-5.06344,-1.4445,-3.21026,-1.31728,-0.392199,1.07388,2.1686,1.65,-0.0805528,1.26926,-2.06678,-1.98045,-0.784914,-0.192663,-0.786675,0.0526708,-0.0939424,1.53206,-0.0198382,0.455436,-0.194804,-0.189593,-0.143602,-0.136962,-0.0268543,-0.0457853,-0.0767084,-0.156807,-0.260928,-0.111392,2.38343,1.84351,1.11509,1.11491,-1.98636,-2.31805,-2.72485,0.96341,1.94482,-0.349172
-103.815,0.86423,0.0872615,5,63,0,146.434,0.23066,0.573437,-0.334096,1.20649,-0.282519,-0.213332,-3.67242,-3.00896,-6.3494,0.0969149,-1.31898,1.69545,-0.444696,-0.834535,-0.194736,-0.344687,-0.320695,-3.84464,-2.51161,0.851806,0.0178231,-0.709455,0.336875,-0.0523819,-0.12058,-0.799321,-0.824971,-5.2175,-4.40568,-0.180852,-0.796291,0.0858546,0.930395,0.579227,1.12056,0.728524,-2.85301,-3.03488,-5.1314,-0.868432,0.508283,-0.242041,-0.0964877,1.88876,-0.0597885,1.62447,-0.179322,-0.250971,-0.130521,-0.161087,-0.0366749,-0.046929,-0.0313018,-0.252633,-0.134521,-0.234142,2.15472,2.76978,0.39902,1.14888,-2.61368,-1.88904,-2.82443,-0.201659,-2.85861,0.699684
-95.781,0.986347,0.0872615,6,63,0,134.435,0.336649,-0.541864,0.501716,0.568895,-0.00420446,-0.228794,-3.3485,-2.4305,-4.38669,0.154713,-0.959813,2.28598,-0.685493,-0.433417,-0.180616,0.464929,-1.43571,-3.35538,-3.57559,-0.104949,0.543345,-0.872242,1.09919,-0.0349466,0.217814,-0.111048,-0.157762,-4.47384,-3.32764,0.111784,-1.88391,-0.143446,-0.153531,0.995034,1.80963,1.63771,-1.54902,-1.0361,-1.86906,0.746396,1.11977,-0.978754,-0.0738521,1.76269,-0.0598055,1.54797,-0.192522,-0.286163,-0.156767,-0.278324,-0.0691621,-0.111811,-0.147817,-0.242116,-0.40836,-0.229851,1.74343,3.26308,0.616339,2.51109,-3.35063,-2.63051,-2.18417,-0.244286,1.32313,-0.14488
-94.9433,0.952213,0.0872615,6,63,0,122.303,0.169517,1.26359,-0.146091,0.626457,0.0225765,-0.898904,-2.91701,-3.22009,-4.58399,-0.160961,-1.13629,0.794404,-0.26729,0.446,-1.06764,-0.18338,-0.956943,-4.05764,-4.16131,0.91018,-0.0608945,0.685177,1.01383,-0.0872076,0.504367,-0.261093,-0.38034,-5.48261,-4.32549,-0.318024,-1.50058,0.0525639,-1.05722,-0.124193,0.137138,0.782861,-0.52811,-1.95466,-3.42842,0.0280692,-1.49469,-0.116518,-0.10281,1.62888,-0.0427082,1.38476,-0.179949,-0.14777,-0.085267,-0.116023,-0.0436383,-0.00667941,-0.0119834,-0.246552,-0.114844,-0.168068,1.9128,0.534579,0.414176,0.746638,-1.63621,-2.08134,-2.53533,0.804912,-0.873892,0.414104
-99.0294,0.643968,0.0872615,5,63,0,132.69,0.218388,0.552724,0.223334,0.921369,-0.00434776,-1.82427,-2.23454,-3.02551,-2.84563,-0.998374,-0.984634,0.429151,0.146083,-0.0880955,-0.50735,0.426609,-1.60501,-3.60418,-5.8453,-1.10139,-0.868775,0.660908,1.44152,1.04645,-0.667508,0.7776,-3.19304,-2.36089,-4.00802,-0.8996,0.168344,1.23203,-0.240303,-1.62682,0.183666,-1.00135,-0.956805,-3.56623,-4.06368,0.519227,-1.3581,-0.584968,-0.110687,1.97476,-0.0373157,0.906033,-0.274989,-0.15681,-0.0895016,-0.122673,0.00470971,-0.0367219,-0.0477178,-0.240357,-0.267567,-0.236029,3.13991,0.956705,-0.185867,1.09749,-2.65634,-3.26995,-3.42191,1.51088,0.510674,0.761737
-107.77,0.50069,0.0872615,6,63,0,140.525,0.226412,1.64301,-0.0722859,0.0782841,1.04355,1.03372,-1.63003,-3.43354,-5.36516,2.01998,-0.912072,-0.691872,-0.740178,-0.430376,0.396235,-0.18093,-1.58277,-4.5161,-3.97945,1.38438,-0.215242,-1.77813,0.660993,-1.46074,2.30188,-1.20768,-1.99635,-4.41636,-4.11819,0.552576,-1.30756,-0.345049,0.647095,2.54577,0.963156,0.0164514,-3.80779,-2.14808,-3.13448,-1.40023,-1.25073,2.26084,-0.122525,2.28352,-0.0264869,0.936079,-0.247404,-0.166371,-0.175697,-0.231945,0.00105448,-0.0569216,-0.0850484,-0.36963,-0.219724,-0.142743,3.06223,1.35656,0.304051,2.1496,-2.38379,-1.88021,-2.6292,0.461657,-1.49621,0.182646
-99.1777,0.967015,0.0872615,6,63,0,140.175,0.299662,-1.22876,1.50859,1.87412,0.483606,-0.396805,-1.70856,-4.02847,-2.64944,0.34031,-0.291404,2.94031,-1.53317,-0.0294459,0.493615,-0.36308,-3.11057,-2.78993,-4.46315,-0.354989,-0.941778,0.283078,1.66264,1.13878,0.851749,0.48676,-2.45786,-2.49632,-3.70492,0.301113,0.631963,2.96528,-0.200706,2.91936,0.611348,-0.281505,-1.88512,-2.69151,-3.24958,1.07937,-1.17404,-0.250375,-0.104279,2.29238,-0.0407654,0.64464,-0.142435,-0.205228,-0.114311,-0.201414,0.00332966,-0.0762647,-0.0884184,-0.262174,-0.13684,-0.251108,1.39969,1.50819,0.440149,1.61783,-2.86111,-2.76342,-3.09212,1.55828,-1.70197,-0.0572668
-101.095,0.966759,0.0872615,6,63,0,137.474,0.346455,-2.3705,-0.403523,0.12259,1.16293,0.251709,-2.94871,-2.6556,-3.09395,-1.09135,-1.06906,-1.44088,-0.399815,1.1497,0.0690454,1.23728,-3.04328,-3.09704,-3.87043,1.35588,0.578027,-0.0623061,0.231961,-1.14033,-0.0188643,-0.724694,-2.76005,-3.87965,-5.21291,-0.341682,-1.191,-1.09354,1.89469,-1.42429,-0.263866,1.11811,-1.99203,-1.951,-1.75947,-1.22953,0.601461,0.738748,-0.102498,1.6789,-0.0493742,1.43209,-0.155769,-0.207845,-0.1193,-0.173041,-0.0685359,-0.0819746,-0.187858,-0.211702,-0.347725,-0.174077,2.42351,1.78688,0.484454,1.12072,-1.91834,-2.77125,-2.76257,-0.669614,2.27615,1.51758
